"","STATE","EST","E95L","E95H","EST_F","E95L_F","E95H_F","POP","STROKE","AFFGEOID","StateName.x","ID","StateName.y","StateName","EST_CASES"
"123",40,0.110675973724154,0.0209082821921172,0.20044366525619,2.40599942878595,0.454527873741679,4.35747098383023,1570,4.6,"1400000US40143008800","Oklahoma (OK)",123,"Oklahoma (OK)","Oklahoma (OK)",1.73761278746921
"124",40,0.0929367119964446,0.0175570806837647,0.168316343309124,2.38299261529345,0.450181555993967,4.31580367459294,2228,3.9,"1400000US40143006600","Oklahoma (OK)",124,"Oklahoma (OK)","Oklahoma (OK)",2.07062994328079
"125",40,0.0617589582510595,0.0116671548806309,0.111850761621488,2.37534454811767,0.448736726178112,4.30195237005723,2341,2.6,"1400000US40143004200","Oklahoma (OK)",125,"Oklahoma (OK)","Oklahoma (OK)",1.4457772126573
"126",40,0.0617589582510595,0.0116671548806309,0.111850761621488,2.37534454811767,0.448736726178112,4.30195237005723,1652,2.6,"1400000US40143004301","Oklahoma (OK)",126,"Oklahoma (OK)","Oklahoma (OK)",1.0202579903075
"127",40,0.0617589582510595,0.0116671548806309,0.111850761621488,2.28736882411331,0.432116847430774,4.14262080079586,1822,2.7,"1400000US40143003400","Oklahoma (OK)",127,"Oklahoma (OK)","Oklahoma (OK)",1.1252482193343
"128",40,0.110675973724154,0.0209082821921172,0.20044366525619,2.21351947448308,0.418165643842345,4.00887330512381,1108,5,"1400000US40143000900","Oklahoma (OK)",128,"Oklahoma (OK)","Oklahoma (OK)",1.22628978886362
"129",40,0.0617589582510595,0.0116671548806309,0.111850761621488,2.20567708039498,0.416684102879675,3.99467005791029,1808,2.8,"1400000US40143004101","Oklahoma (OK)",129,"Oklahoma (OK)","Oklahoma (OK)",1.11660196517916
"130",40,0.0855428277757919,0.0161602696815272,0.154925385870057,2.1385706943948,0.404006742038179,3.87313464675142,2147,4,"1400000US40143004600","Oklahoma (OK)",130,"Oklahoma (OK)","Oklahoma (OK)",1.83660451234625
"131",40,0.0617589582510595,0.0116671548806309,0.111850761621488,2.12961925003653,0.402315685538997,3.85692281453407,1629,2.9,"1400000US40143005001","Oklahoma (OK)",131,"Oklahoma (OK)","Oklahoma (OK)",1.00605342990976
"132",40,0.111978043999696,0.0211542619819392,0.202801826017453,1.96452708771397,0.371127403191916,3.55792677223602,3710,5.7,"1400000US40019892800","Oklahoma (OK)",132,"Oklahoma (OK)","Oklahoma (OK)",4.15438543238873
"133",40,0.081814960331023,0.0154560219402396,0.148173898721806,1.94797524597674,0.368000522386658,3.52794996956682,1388,4.2,"1400000US40143004700","Oklahoma (OK)",133,"Oklahoma (OK)","Oklahoma (OK)",1.1355916493946
"134",40,0.110675973724154,0.0209082821921172,0.20044366525619,1.94168374954656,0.366811968282758,3.51655553081036,4099,5.7,"1400000US40113940006","Oklahoma (OK)",134,"Oklahoma (OK)","Oklahoma (OK)",4.53660816295306
"135",40,0.105239443273683,0.0198812434502871,0.190597643097079,1.91344442315788,0.361477153641584,3.46541169267417,1399,5.5,"1400000US40143003000","Oklahoma (OK)",135,"Oklahoma (OK)","Oklahoma (OK)",1.47229981139883
"136",40,0.091144919536902,0.0172185853345645,0.165071253739239,1.89885249035212,0.358720527803428,3.43898445290082,1819,4.8,"1400000US40049681500","Oklahoma (OK)",136,"Oklahoma (OK)","Oklahoma (OK)",1.65792608637625
"137",40,0.0617589582510595,0.0116671548806309,0.111850761621488,1.81643994856057,0.343151614136203,3.28972828298494,2761,3.4,"1400000US40143005002","Oklahoma (OK)",137,"Oklahoma (OK)","Oklahoma (OK)",1.70516483731175
"138",40,0.0753883115261035,0.0142419356101949,0.136534687442012,1.75321654711869,0.331207804888252,3.17522528934912,3226,4.3,"1400000US40143004800","Oklahoma (OK)",138,"Oklahoma (OK)","Oklahoma (OK)",2.4320269298321
"139",40,0.0617589582510595,0.0116671548806309,0.111850761621488,1.66916103381242,0.315328510287322,3.02299355733752,1872,3.7,"1400000US40143006801","Oklahoma (OK)",139,"Oklahoma (OK)","Oklahoma (OK)",1.15612769845983
"140",40,0.0617589582510595,0.0116671548806309,0.111850761621488,1.62523574344893,0.30703039159555,2.94344109530232,2136,3.8,"1400000US40143006804","Oklahoma (OK)",140,"Oklahoma (OK)","Oklahoma (OK)",1.31917134824263
"141",40,0.110675973724154,0.0209082821921172,0.20044366525619,1.55881653132611,0.294482847776299,2.82315021487592,1120,7.1,"1400000US40143001000","Oklahoma (OK)",141,"Oklahoma (OK)","Oklahoma (OK)",1.23957090571052
"142",40,0.0617589582510595,0.0116671548806309,0.111850761621488,1.47045138692999,0.277789401919783,2.66311337194019,1875,4.2,"1400000US40143002301","Oklahoma (OK)",142,"Oklahoma (OK)","Oklahoma (OK)",1.15798046720737
"143",40,0.0617589582510595,0.0116671548806309,0.111850761621488,1.37242129446799,0.259270108458464,2.48557248047751,1960,4.5,"1400000US40143006701","Oklahoma (OK)",143,"Oklahoma (OK)","Oklahoma (OK)",1.21047558172077
"144",40,0.0643466331394413,0.0121560038599278,0.116537262418955,1.31319659468247,0.248081711427098,2.37831147793785,1419,4.9,"1400000US40143004900","Oklahoma (OK)",144,"Oklahoma (OK)","Oklahoma (OK)",0.913078724248671
"145",48,0.676361453066919,0.127774399887727,1.22494850624611,23.3228087264455,4.40601378923196,42.239603663659,5809,2.9,"1400000US48201253800","Texas (TX)",145,"Texas (TX)","Texas (TX)",39.2898368086573
"146",48,0.676361453066919,0.127774399887727,1.22494850624611,22.5453817688973,4.25914666292423,40.8316168748703,7478,3,"1400000US48201253200","Texas (TX)",146,"Texas (TX)","Texas (TX)",50.5783094603442
"147",48,0.147218728393754,0.0278117337814712,0.266625723006037,21.0312469133934,3.97310482592446,38.0893890008624,2057,0.7,"1400000US48141010103","Texas (TX)",147,"Texas (TX)","Texas (TX)",3.02828924305952
"148",48,0.676361453066919,0.127774399887727,1.22494850624611,20.4958016080884,3.8719515117493,37.1196517044276,6696,3.3,"1400000US48201253500","Texas (TX)",148,"Texas (TX)","Texas (TX)",45.2891628973609
"149",48,0.676361453066919,0.127774399887727,1.22494850624611,19.8929839137329,3.75807058493315,36.0278972425327,2747,3.4,"1400000US48201254000","Texas (TX)",149,"Texas (TX)","Texas (TX)",18.5796491157483
"150",48,0.676361453066919,0.127774399887727,1.22494850624611,19.8929839137329,3.75807058493315,36.0278972425327,3573,3.4,"1400000US48201254300","Texas (TX)",150,"Texas (TX)","Texas (TX)",24.166394718081
"151",48,0.676361453066919,0.127774399887727,1.22494850624611,19.3246129447691,3.65069713964934,34.9985287498889,4304,3.5,"1400000US48201253700","Texas (TX)",151,"Texas (TX)","Texas (TX)",29.1105969400002
"152",48,0.374063068786623,0.0706658901355862,0.67746024743766,17.8125270850773,3.36504238740887,32.2600117827457,2336,2.1,"1400000US48201342400","Texas (TX)",152,"Texas (TX)","Texas (TX)",8.73811328685552
"153",48,0.374063068786623,0.0706658901355862,0.67746024743766,17.8125270850773,3.36504238740887,32.2600117827457,6542,2.1,"1400000US48201342800","Texas (TX)",153,"Texas (TX)","Texas (TX)",24.4712059600209
"154",48,0.676361453066919,0.127774399887727,1.22494850624611,17.7989856070242,3.36248420757176,32.2354870064766,3113,3.8,"1400000US48201253900","Texas (TX)",154,"Texas (TX)","Texas (TX)",21.0551320339732
"155",48,0.676361453066919,0.127774399887727,1.22494850624611,17.7989856070242,3.36248420757176,32.2354870064766,1881,3.8,"1400000US48201254200","Texas (TX)",155,"Texas (TX)","Texas (TX)",12.7223589321887
"156",48,0.423172769418231,0.0799434184429966,0.766402120393465,16.9269107767292,3.19773673771986,30.6560848157386,5157,2.5,"1400000US48245002600","Texas (TX)",156,"Texas (TX)","Texas (TX)",21.8230197188982
"157",48,0.727646665778466,0.137462913695867,1.31783041786107,16.5374242222379,3.12415712945152,29.9506913150242,1941,4.4,"1400000US48245006700","Texas (TX)",157,"Texas (TX)","Texas (TX)",14.12362178276
"158",48,0.727646665778466,0.137462913695867,1.31783041786107,16.5374242222379,3.12415712945152,29.9506913150242,2077,4.4,"1400000US48245010300","Texas (TX)",158,"Texas (TX)","Texas (TX)",15.1132212482187
"159",48,0.676361453066919,0.127774399887727,1.22494850624611,16.4966208065102,3.11644877774944,29.876792835271,3598,4.1,"1400000US48201254100","Texas (TX)",159,"Texas (TX)","Texas (TX)",24.3354850813477
"160",48,0.676361453066919,0.127774399887727,1.22494850624611,16.4966208065102,3.11644877774944,29.876792835271,1408,4.1,"1400000US48201254500","Texas (TX)",160,"Texas (TX)","Texas (TX)",9.52316925918222
"161",48,0.550568103809381,0.104010228173969,0.997125979444794,16.1931795238053,3.05912435805791,29.3272346895527,3785,3.4,"1400000US48167723800","Texas (TX)",161,"Texas (TX)","Texas (TX)",20.8390027291851
"162",48,0.676361453066919,0.127774399887727,1.22494850624611,15.3718512060663,2.90396363381198,27.8397387783207,5542,4.4,"1400000US48201253600","Texas (TX)",162,"Texas (TX)","Texas (TX)",37.4839517289686
"163",48,0.676361453066919,0.127774399887727,1.22494850624611,15.0302545125982,2.83943110861615,27.2210779165802,2122,4.5,"1400000US48201254400","Texas (TX)",163,"Texas (TX)","Texas (TX)",14.35239003408
"164",48,0.727646665778466,0.137462913695867,1.31783041786107,13.9932051111244,2.64351757107436,25.3428926511743,1604,5.2,"1400000US48245006800","Texas (TX)",164,"Texas (TX)","Texas (TX)",11.6714525190866
"165",48,0.727646665778466,0.137462913695867,1.31783041786107,13.7291823731786,2.59363988105409,24.8647248653031,2260,5.3,"1400000US48245005500","Texas (TX)",165,"Texas (TX)","Texas (TX)",16.4448146465933
"166",48,0.550568103809381,0.104010228173969,0.997125979444794,13.1087643764138,2.47643400414212,23.7410947486856,1918,4.2,"1400000US48167722600","Texas (TX)",166,"Texas (TX)","Texas (TX)",10.5598962310639
"167",48,0.727646665778466,0.137462913695867,1.31783041786107,12.5456321685943,2.37005023613564,22.7212141010529,1377,5.8,"1400000US48245006400","Texas (TX)",167,"Texas (TX)","Texas (TX)",10.0196945877695
"168",48,0.374063068786623,0.0706658901355862,0.67746024743766,12.4687689595541,2.35552967118621,22.582008247922,3988,3,"1400000US48201342700","Texas (TX)",168,"Texas (TX)","Texas (TX)",14.9176351832105
"169",48,0.727646665778466,0.137462913695867,1.31783041786107,12.1274444296411,2.29104856159778,21.9638402976844,2464,6,"1400000US48245006900","Texas (TX)",169,"Texas (TX)","Texas (TX)",17.9292138447814
"170",48,0.374063068786623,0.0706658901355862,0.67746024743766,12.0665506060201,2.27954484308342,21.8535563689568,4526,3.1,"1400000US48201342500","Texas (TX)",170,"Texas (TX)","Texas (TX)",16.9300944932826
"171",48,0.285679540894722,0.0539689713724903,0.517390110416954,11.9033142039468,2.24870714052043,21.5579212673731,1926,2.4,"1400000US48201320601","Texas (TX)",171,"Texas (TX)","Texas (TX)",5.50218795763235
"172",48,0.354757331853395,0.0670187589458236,0.642495904760967,11.8252443951132,2.23395863152745,21.4165301586989,3278,3,"1400000US48355003603","Texas (TX)",172,"Texas (TX)","Texas (TX)",11.6289453381543
"173",48,0.550568103809381,0.104010228173969,0.997125979444794,11.7142149746677,2.21298357816955,21.2154463711658,1973,4.7,"1400000US48167722900","Texas (TX)",173,"Texas (TX)","Texas (TX)",10.8627086881591
"174",48,0.423172769418231,0.0799434184429966,0.766402120393465,11.4371018761684,2.1606329308918,20.713570821445,1680,3.7,"1400000US48245001200","Texas (TX)",174,"Texas (TX)","Texas (TX)",7.10930252622628
"175",48,0.727646665778466,0.137462913695867,1.31783041786107,11.3694791527885,2.14785802649792,20.5911002790792,1042,6.4,"1400000US48245005400","Texas (TX)",175,"Texas (TX)","Texas (TX)",7.58207825741162
"176",48,0.550568103809381,0.104010228173969,0.997125979444794,11.0113620761876,2.08020456347938,19.9425195888959,1931,5,"1400000US48167722800","Texas (TX)",176,"Texas (TX)","Texas (TX)",10.6314700845592
"177",48,0.374063068786623,0.0706658901355862,0.67746024743766,11.0018549643124,2.07840853339959,19.9253013952253,4127,3.4,"1400000US48201322600","Texas (TX)",177,"Texas (TX)","Texas (TX)",15.4375828488239
"178",48,0.300164185490995,0.0567053289258127,0.543623042056178,10.7201494818213,2.02519031877903,19.4151086448635,3535,2.8,"1400000US48201320500","Texas (TX)",178,"Texas (TX)","Texas (TX)",10.6108039571067
"179",48,0.31830137132939,0.0601317040180725,0.576471038640708,10.6100457109797,2.00439013393575,19.2157012880236,2575,3,"1400000US48201333000","Texas (TX)",179,"Texas (TX)","Texas (TX)",8.1962603117318
"180",48,0.676361453066919,0.127774399887727,1.22494850624611,10.5681477041706,1.99647499824573,19.1398204100955,490,6.4,"1400000US48201253400","Texas (TX)",180,"Texas (TX)","Texas (TX)",3.3141711200279
"181",48,0.31830137132939,0.0601317040180725,0.576471038640708,10.2677861719158,1.93973238767976,18.5958399561519,2512,3.1,"1400000US48201321700","Texas (TX)",181,"Texas (TX)","Texas (TX)",7.99573044779428
"182",48,0.727646665778466,0.137462913695867,1.31783041786107,10.1062036913676,1.90920713466482,18.3032002480704,998,7.2,"1400000US48245006300","Texas (TX)",182,"Texas (TX)","Texas (TX)",7.2619137244691
"183",48,0.31830137132939,0.0601317040180725,0.576471038640708,9.94691785404344,1.87911575056476,18.0147199575221,4715,3.2,"1400000US48201321600","Texas (TX)",183,"Texas (TX)","Texas (TX)",15.0079096581807
"184",48,0.31830137132939,0.0601317040180725,0.576471038640708,9.36180503909971,1.76857952994331,16.9550305482561,3351,3.4,"1400000US48201320700","Texas (TX)",184,"Texas (TX)","Texas (TX)",10.6662789532479
"185",48,0.31830137132939,0.0601317040180725,0.576471038640708,9.36180503909971,1.76857952994331,16.9550305482561,3073,3.4,"1400000US48201333100","Texas (TX)",185,"Texas (TX)","Texas (TX)",9.78140114095216
"186",48,0.249035504062109,0.0470463861268057,0.451024621997413,9.22353718748553,1.74245874543725,16.7046156295338,2610,2.7,"1400000US48201311600","Texas (TX)",186,"Texas (TX)","Texas (TX)",6.49982665602105
"187",48,0.31830137132939,0.0601317040180725,0.576471038640708,9.09432489512543,1.71804868623064,16.4706011040202,3591,3.5,"1400000US48201320800","Texas (TX)",187,"Texas (TX)","Texas (TX)",11.4302022444384
"188",48,0.271509949900215,0.051292131972835,0.491727767827596,9.05033166334051,1.70973773242783,16.3909255942532,4082,3,"1400000US48167722001","Texas (TX)",188,"Texas (TX)","Texas (TX)",11.0830361549268
"189",48,0.31830137132939,0.0601317040180725,0.576471038640708,8.84170475914973,1.67032511161312,16.0130844066863,3117,3.6,"1400000US48201321401","Texas (TX)",189,"Texas (TX)","Texas (TX)",9.92145374433709
"190",48,0.31830137132939,0.0601317040180725,0.576471038640708,8.84170475914973,1.67032511161312,16.0130844066863,3554,3.6,"1400000US48201333201","Texas (TX)",190,"Texas (TX)","Texas (TX)",11.3124307370465
"191",48,0.280653008745725,0.0530193872027506,0.508286630288699,8.7704065233039,1.65685585008596,15.8839571965219,3967,3.2,"1400000US48201320200","Texas (TX)",191,"Texas (TX)","Texas (TX)",11.1335048569429
"192",48,0.601228782436418,0.113580758517061,1.08887680635578,8.71346061502055,1.64609794952262,15.7808232805185,946,6.9,"1400000US48245005900","Texas (TX)",192,"Texas (TX)","Texas (TX)",5.68762428184852
"193",48,0.423172769418231,0.0799434184429966,0.766402120393465,8.636178967719,1.63149833557136,15.6408595998666,2434,4.9,"1400000US48245002500","Texas (TX)",193,"Texas (TX)","Texas (TX)",10.3000252076397
"194",48,0.31830137132939,0.0601317040180725,0.576471038640708,8.60273976565919,1.62518118967763,15.5802983416408,4119,3.7,"1400000US48201333202","Texas (TX)",194,"Texas (TX)","Texas (TX)",13.1108334850576
"195",48,0.3603617554377,0.0680775151137779,0.652645995761622,8.58004179613571,1.62089321699471,15.5391903752767,2529,4.2,"1400000US48167722002","Texas (TX)",195,"Texas (TX)","Texas (TX)",9.11354879501943
"196",48,0.272113305350884,0.0514061144895478,0.492820496212219,8.50354079221511,1.60644107779837,15.4006405066319,4141,3.2,"1400000US48245010600","Texas (TX)",196,"Texas (TX)","Texas (TX)",11.2682119745801
"197",48,0.272113305350884,0.0514061144895478,0.492820496212219,8.50354079221511,1.60644107779837,15.4006405066319,2589,3.2,"1400000US48245010700","Texas (TX)",197,"Texas (TX)","Texas (TX)",7.04501347553438
"198",48,0.423172769418231,0.0799434184429966,0.766402120393465,8.46345538836462,1.59886836885993,15.3280424078693,1970,5,"1400000US48245001900","Texas (TX)",198,"Texas (TX)","Texas (TX)",8.33650355753915
"199",48,0.270555708576511,0.0511118620713916,0.48999955508163,8.45486589301596,1.59724568973099,15.3124860963009,3098,3.2,"1400000US48201321800","Texas (TX)",199,"Texas (TX)","Texas (TX)",8.3818158517003
"200",48,0.632488145545275,0.119486101501933,1.14549018958862,8.32221244138519,1.57218554607807,15.0722393366923,1164,7.6,"1400000US48245011800","Texas (TX)",200,"Texas (TX)","Texas (TX)",7.362162014147
"201",48,0.147218728393754,0.0278117337814712,0.266625723006037,8.17881824409745,1.54509632119285,14.8125401670021,2979,1.8,"1400000US48141004317","Texas (TX)",201,"Texas (TX)","Texas (TX)",4.38564591884994
"202",48,0.261254779321001,0.0493547828519415,0.47315477579006,8.16421185378128,1.54233696412317,14.7860867434394,2058,3.2,"1400000US48201320100","Texas (TX)",202,"Texas (TX)","Texas (TX)",5.3766233584262
"203",48,0.238453622653952,0.0450473166344811,0.431859928673423,7.94845408846507,1.50157722114937,14.3953309557808,5421,3,"1400000US48201311500","Texas (TX)",203,"Texas (TX)","Texas (TX)",12.9265708840707
"204",48,0.363785721427372,0.0687243515021949,0.658847091352548,7.57886919640357,1.43175732296239,13.7259810698448,5167,4.8,"1400000US48167722300","Texas (TX)",204,"Texas (TX)","Texas (TX)",18.7968082261523
"205",48,0.423172769418231,0.0799434184429966,0.766402120393465,7.55665659675412,1.42756104362494,13.6857521498833,1627,5.6,"1400000US48245002400","Texas (TX)",205,"Texas (TX)","Texas (TX)",6.88502095843462
"206",48,0.282089116890315,0.0532906886725739,0.510887545108056,7.23305427923885,1.36642791468138,13.0996806437963,3616,3.9,"1400000US48201320602","Texas (TX)",206,"Texas (TX)","Texas (TX)",10.2003424667538
"207",48,0.269028990610933,0.0508234431040407,0.487234538117824,7.07971027923507,1.3374590290537,12.8219615294164,5235,3.8,"1400000US48167722100","Texas (TX)",207,"Texas (TX)","Texas (TX)",14.0836676584823
"208",48,0.423172769418231,0.0799434184429966,0.766402120393465,6.93725851505296,1.31054784332781,12.5639691867781,1619,6.1,"1400000US48245002000","Texas (TX)",208,"Texas (TX)","Texas (TX)",6.85116713688116
"209",48,0.272113305350884,0.0514061144895478,0.492820496212219,6.63690988660692,1.25380767047678,12.0200121027371,3125,4.1,"1400000US48245010500","Texas (TX)",209,"Texas (TX)","Texas (TX)",8.50354079221511
"210",48,0.262324653726263,0.0495568975044957,0.475092409948031,6.55811634315658,1.23892243761239,11.8773102487008,1902,4,"1400000US48355006300","Texas (TX)",210,"Texas (TX)","Texas (TX)",4.98941491387353
"211",48,0.423172769418231,0.0799434184429966,0.766402120393465,6.51035029874201,1.22989874527687,11.7908018522072,1138,6.5,"1400000US48245011700","Texas (TX)",211,"Texas (TX)","Texas (TX)",4.81570611597947
"212",48,0.272113305350884,0.0514061144895478,0.492820496212219,6.47888822264008,1.223955106894,11.7338213383862,2106,4.2,"1400000US48245010400","Texas (TX)",212,"Texas (TX)","Texas (TX)",5.73070621068961
"213",48,0.225709128349454,0.0426396984826101,0.408778558216298,6.44883223855583,1.21827709950314,11.6793873776085,3634,3.5,"1400000US48201311200","Texas (TX)",213,"Texas (TX)","Texas (TX)",8.20226972421916
"214",48,0.166175277943745,0.031392898455639,0.300957657431851,6.39135684399019,1.20741917137073,11.5752945166096,3646,2.6,"1400000US48201322000","Texas (TX)",214,"Texas (TX)","Texas (TX)",6.05875063382894
"215",48,0.23473804306156,0.0443453902451219,0.425130695877998,6.17731692267263,1.166983953819,11.1876498915263,3737,3.8,"1400000US48201311300","Texas (TX)",215,"Texas (TX)","Texas (TX)",8.77216066921049
"216",48,0.255572363504239,0.0482812928302867,0.462863434178191,6.08505627391044,1.1495545911973,11.0205579566236,3348,4.2,"1400000US48201332900","Texas (TX)",216,"Texas (TX)","Texas (TX)",8.55656273012191
"217",48,0.294389335911273,0.055614376837776,0.53316429498477,6.00794563084231,1.13498728240359,10.880903979281,1613,4.9,"1400000US48167726200","Texas (TX)",217,"Texas (TX)","Texas (TX)",4.74849998824884
"218",48,0.423172769418231,0.0799434184429966,0.766402120393465,5.79688725230453,1.09511532113694,10.4986591834721,1503,7.3,"1400000US48245001700","Texas (TX)",218,"Texas (TX)","Texas (TX)",6.36028672435601
"219",48,0.423172769418231,0.0799434184429966,0.766402120393465,5.7185509380842,1.0803164654459,10.3567854107225,2109,7.4,"1400000US48245002100","Texas (TX)",219,"Texas (TX)","Texas (TX)",8.92471370703049
"220",48,0.199974212715748,0.0377780030291693,0.362170422402328,5.71354893473567,1.07937151511912,10.3477263543522,4037,3.5,"1400000US48201321900","Texas (TX)",220,"Texas (TX)","Texas (TX)",8.07295896733477
"221",48,0.232779414574797,0.0439753771724308,0.421583451977163,5.67754669694627,1.07257017493734,10.2825232189552,3511,4.1,"1400000US48355000700","Texas (TX)",221,"Texas (TX)","Texas (TX)",8.17288524572113
"222",48,0.617566362474524,0.116667162207752,1.1184655627413,5.66574644472041,1.07034093768579,10.261151951755,946,10.9,"1400000US48245006100","Texas (TX)",222,"Texas (TX)","Texas (TX)",5.842177789009
"223",48,0.423172769418231,0.0799434184429966,0.766402120393465,5.56806275550304,1.05188708477627,10.0842384262298,2198,7.6,"1400000US48245002300","Texas (TX)",223,"Texas (TX)","Texas (TX)",9.30133747181271
"224",48,0.272113305350884,0.0514061144895478,0.492820496212219,5.44226610701767,1.02812228979096,9.85640992424439,2510,5,"1400000US48245006600","Texas (TX)",224,"Texas (TX)","Texas (TX)",6.83004396430718
"225",48,0.206019503504669,0.0389200453486992,0.37311896166064,5.42156588170183,1.02421171970261,9.81892004370104,1119,3.8,"1400000US48201311400","Texas (TX)",225,"Texas (TX)","Texas (TX)",2.30535824421725
"226",48,0.17130849750071,0.0323626374101714,0.310254357591248,5.1911665909306,0.980685982126406,9.40164719973479,1593,3.3,"1400000US48355003500","Texas (TX)",226,"Texas (TX)","Texas (TX)",2.72894436518631
"227",48,0.197136232972627,0.0372418678651582,0.357030598080096,5.18779560454282,0.980049154346268,9.39554205473938,814,3.8,"1400000US48201324200","Texas (TX)",227,"Texas (TX)","Texas (TX)",1.60468893639719
"228",48,0.17617978971197,0.0332828945243952,0.319076684899546,5.18175852094031,0.978908662482213,9.3846083793984,2976,3.4,"1400000US48233951000","Texas (TX)",228,"Texas (TX)","Texas (TX)",5.24311054182824
"229",48,0.190056964925821,0.0359044923801666,0.344209437471476,5.1366747277249,0.970391685950449,9.30295776949936,4726,3.7,"1400000US48355000600","Texas (TX)",229,"Texas (TX)","Texas (TX)",8.98209216239432
"230",48,0.173397574728812,0.032757294125053,0.314037855332572,5.09992866849448,0.963449827207441,9.23640750978152,2733,3.4,"1400000US48201322100","Texas (TX)",230,"Texas (TX)","Texas (TX)",4.73895571733844
"231",48,0.17617978971197,0.0332828945243952,0.319076684899546,5.03370827748487,0.95093984355415,9.11647671141559,2493,3.5,"1400000US48233950600","Texas (TX)",231,"Texas (TX)","Texas (TX)",4.39216215751942
"232",48,0.206070219510713,0.0389296263311865,0.373210812690239,4.79233068629565,0.905340147236896,8.6793212253544,3978,4.3,"1400000US48201311100","Texas (TX)",232,"Texas (TX)","Texas (TX)",8.19747333213615
"233",48,0.147218728393754,0.0278117337814712,0.266625723006037,4.7489912385082,0.897152702628105,8.60082977438829,4790,3.1,"1400000US48141004303","Texas (TX)",233,"Texas (TX)","Texas (TX)",7.05177709006082
"234",48,0.130364853935526,0.0246277946540737,0.236101913216978,4.6558876405545,0.879564094788348,8.43221118632065,5152,2.8,"1400000US48201322700","Texas (TX)",234,"Texas (TX)","Texas (TX)",6.7163972747583
"235",48,0.147218728393754,0.0278117337814712,0.266625723006037,4.60058526230482,0.869116680670976,8.33205384393866,4695,3.2,"1400000US48141003404","Texas (TX)",235,"Texas (TX)","Texas (TX)",6.91191929808676
"236",48,0.147218728393754,0.0278117337814712,0.266625723006037,4.46117358768952,0.842779811559735,8.0795673638193,4405,3.3,"1400000US48141003403","Texas (TX)",236,"Texas (TX)","Texas (TX)",6.48498498574487
"237",48,0.147218728393754,0.0278117337814712,0.266625723006037,4.3299625998163,0.817992170043272,7.84193302958932,3062,3.4,"1400000US48141004318","Texas (TX)",237,"Texas (TX)","Texas (TX)",4.50783746341675
"238",48,0.114764165089463,0.0216806003009625,0.207847729877963,4.25052463294306,0.802985196331946,7.69806406955417,2638,2.7,"1400000US48201322900","Texas (TX)",238,"Texas (TX)","Texas (TX)",3.02747867506002
"239",48,0.17617978971197,0.0332828945243952,0.319076684899546,4.09720441190629,0.774020802892913,7.42038802091967,661,4.3,"1400000US48233950800","Texas (TX)",239,"Texas (TX)","Texas (TX)",1.16454840999612
"240",48,0.147218728393754,0.0278117337814712,0.266625723006037,4.08940912204873,0.772548160596423,7.40627008350103,4709,3.6,"1400000US48141003402","Texas (TX)",240,"Texas (TX)","Texas (TX)",6.93252992006188
"241",48,0.147706584365809,0.0279038967865897,0.267509271945028,3.99206984772456,0.754159372610532,7.22998032283859,1170,3.7,"1400000US48201322200","Texas (TX)",241,"Texas (TX)","Texas (TX)",1.72816703707996
"242",48,0.147218728393754,0.0278117337814712,0.266625723006037,3.97888455118254,0.751668480580304,7.20610062178478,4181,3.7,"1400000US48141004202","Texas (TX)",242,"Texas (TX)","Texas (TX)",6.15521503414286
"243",48,0.190056964925821,0.0359044923801666,0.344209437471476,3.95952010262128,0.748010257920138,7.17102994732242,3677,4.8,"1400000US48355001601","Texas (TX)",243,"Texas (TX)","Texas (TX)",6.98839460032245
"244",48,0.130364853935526,0.0246277946540737,0.236101913216978,3.95045011925836,0.746296807699204,7.15460343081752,4236,3.3,"1400000US48201323200","Texas (TX)",244,"Texas (TX)","Texas (TX)",5.52225521270888
"245",48,0.17617978971197,0.0332828945243952,0.319076684899546,3.91510643804379,0.739619878319894,7.09059299776768,1411,4.5,"1400000US48233950700","Texas (TX)",245,"Texas (TX)","Texas (TX)",2.4858968328359
"246",48,0.130364853935526,0.0246277946540737,0.236101913216978,3.83426040986841,0.724346901590404,6.94417391814642,5430,3.4,"1400000US48201323400","Texas (TX)",246,"Texas (TX)","Texas (TX)",7.07881156869906
"247",48,0.190056964925821,0.0359044923801666,0.344209437471476,3.80113929851643,0.718089847603332,6.88418874942952,1303,5,"1400000US48355000500","Texas (TX)",247,"Texas (TX)","Texas (TX)",2.47644225298345
"248",48,0.190056964925821,0.0359044923801666,0.344209437471476,3.80113929851643,0.718089847603332,6.88418874942952,3654,5,"1400000US48355001200","Texas (TX)",248,"Texas (TX)","Texas (TX)",6.94468149838951
"249",48,0.190056964925821,0.0359044923801666,0.344209437471476,3.72660715540826,0.704009654513071,6.74920465630345,2945,5.1,"1400000US48355001300","Texas (TX)",249,"Texas (TX)","Texas (TX)",5.59717761706544
"250",48,0.190056964925821,0.0359044923801666,0.344209437471476,3.72660715540826,0.704009654513071,6.74920465630345,2708,5.1,"1400000US48355006400","Texas (TX)",250,"Texas (TX)","Texas (TX)",5.14674261019124
"251",48,0.130364853935526,0.0246277946540737,0.236101913216978,3.7247101124436,0.703651275830678,6.74576894905652,2603,3.5,"1400000US48201323300","Texas (TX)",251,"Texas (TX)","Texas (TX)",3.39339714794174
"252",48,0.15840882609997,0.0299257040744461,0.286891948125494,3.68392618837139,0.695946606382467,6.67190577036032,3746,4.3,"1400000US48201310900","Texas (TX)",252,"Texas (TX)","Texas (TX)",5.93399462570487
